source_id	title_a	title_b	lang_gloss	date_start	date_end	Bib	Gomilet	Bog	Agiogr	Pov	Litur	Epi	Letop	Hron	Docum
2784	Город.оп.Опочки			1691	1691										+
2785	АМГ I			1571	1634										+
2786	Баг.Бгр., Баг.Мат., Баг.М.			1600	1693					+					+
2787	АМГ I			1571	1634										+
2788	АИ III			1613	1645										+
2789	АЮБ II			13	17										+
2790	АЮБ II			13	17										+
2791	А.гражд.распр.II, А.гр.распр.Фед.-Чех., А.гр.распр.(Ф.-Ч.)			1630	1699										+
2792	Арх.бум.Петра, II, Арх.бум.Птр.			17	17										+
2793	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
2794	Гр.Башк.			17	8										+
2795	А.Уст.II, Акт.Уст., Уст.Вкл., Уст.Разд.			1510	1746										+
2796	АЮБ I			13	17										+
2797	Ворон.а.			1599	1705										+
2798	АИ V			1676	1700										+
2799	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
2800	Гр.Дв.там.			1560	1560										+
2801	А.феод.землевл.III, АФЗХ			1521	1622										+
2802	Баг.Бгр., Баг.Мат., Баг.М.			1600	1693					+					+
2803	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
2804	Арх.Гамеля, Собр.Гамеля			15											+
2805	Ворон.а.			1599	1705										+
2806	АИ II			1598	1613										+
2807	АЮБ II			13	17										+
2808	АМГ I			1571	1634										+
2809	АЮБ I			13	17										+
2810	Гр.Башк.			17	8										+
2811	АИ IV			1645	1676										+
2812	АИ III			1613	1645										+
2813	Гр.Кольск.			1556	1748										+
2814	АХУ II, Акт.X.У., А.Хол. и Уст.			1500	1706										+
2815	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
2816	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
2817	АМГ I			1571	1634										+
2818	Ворон.а.			1599	1705										+
2819	А.сб.Лих., Лих.сб.ак.			15	15										+
2820	АИ IV			1645	1676										+
2821	АИ III			1613	1645										+
2822	АСВР III, АСЭИ III			14	16										+
2823	А.феод.землевл.II, АФЗХ			1450	1612										+
2824	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
2825	Арх.бум.Петра, II, Арх.бум.Птр.			17	17										+
2826	АЮБ III			15	17										+
2827	АИ I			1334	1598										+
2828	Арх.бум.Петра, II, Арх.бум.Птр.			17	17										+
2829	Арх.Стр.II			1598	1645										+
2830	АИ I			1334	1598										+
2831	А.феод.землевл.II, АФЗХ			1450	1612										+
2832	Б., Бояр.кн.			1556	1556										+
2833	Б., Бояр.кн.			1556	1556										+
2834	Арх.бум.Петра, II, Арх.бум.Птр.			17	17										+
2835	АЮ, А.юр.			1425	1705										+
2836	Вкл.Тр.			1673	1673										+
2837	АЮБ II			13	17										+
2838	АИ IV			1645	1676										+
2839	АЮБ II			13	17										+
2840	А.феод.землевл.III, АФЗХ			1521	1622										+
2841	Вкл.Тр.			1673	1673										+
2842	А.Моск., Смт.3			1610	1610										+
2843	АЮБ II			13	17										+
2844	А.Моск., Смт.3			1610	1610										+
2845	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
2846	Баг.Бгр., Баг.Мат., Баг.М.			1600	1693					+					+
2847	Арх.бум.Петра, II, Арх.бум.Птр.			17	17										+
2848	АИ II			1598	1613										+
2849	Ант.Вкл., Вкл.Ант.			1576	1694										+
2850	Гр.Важ.			1451	1732										+
2851	Вкл.Нижегор.			1641	1740										+
2852	АИ 12, ДАИ XII			1684	1699										+
2853	АИ 12, ДАИ XII			1684	1699										+
2854	АЮБ I			13	17										+
2855	Арх.бум.Петра, II, Арх.бум.Птр.			17	17										+
2856	АЮБ I			13	17										+
2857	Вкл.Нижегор.			1641	1740										+
2858	АИ 12, ДАИ XII			1684	1699										+
2859	АИ V			1676	1700										+
2860	В.чел.Ник.Пустосв.			1658	1665										+
2861	АЮБ II			13	17										+
2862	АИ II			1598	1613										+
2863	Гр.Кольск.			1556	1748										+
2864	Арх.бум.Петра, II, Арх.бум.Птр.			17	17										+
2865	АЮБ III			15	17										+
2866	А.черд.			1606	1718										+
2867	АИ I			1334	1598										+
2868	А.феод.землевл.II, АФЗХ			1450	1612										+
2869	Ворон.а.			1599	1705										+
2870	АЮБ II			13	17										+
2871	АМГ III			1660	1664										+
2872	Арх.бум.Петра, II, Арх.бум.Птр.			17	17										+
2873	Баг.Бгр., Баг.Мат., Баг.М.			1600	1693					+					+
2874	АИ I			1334	1598										+
2875	АЮБ II			13	17										+
2876	АЮБ III			15	17										+
2877	АМГ I			1571	1634										+
2878	АИ 12, ДАИ XII			1684	1699										+
2879	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
2880	АЮБ II			13	17										+
2881	АСВР II, АСЭИ II			14	16										+
2882	АИ 12, ДАИ XII			1684	1699										+
2883	АИ 12, ДАИ XII			1684	1699										+
2884	АЮБ II			13	17										+
2885	АЮБ II			13	17										+
2886	Баг.Бгр., Баг.Мат., Баг.М.			1600	1693					+					+
2887	Гр.мен.Ш., Мн.Ш.			16	17										+
2888	АХУ III, А.Хол. и Уст.			1621	1680										+
2889	АХУ II, Акт.X.У., А.Хол. и Уст.			1500	1706										+
2890	АЮБ II			13	17										+
2891	АХУ III, А.Хол. и Уст.			1621	1680										+
2892	Гр.Крут.еп.			1662	1713										+
2893	Гр.Крут.еп.			1662	1713										+
2894	АЮБ II			13	17										+
2895	АХУ II, Акт.X.У., А.Хол. и Уст.			1500	1706										+
2896	А.Сим.м.			1506	1613										+
2897	АИ 12, ДАИ XII			1684	1699										+
2898	А.Юш.			1257	1613										+
2899	Арх.бум.Петра, II, Арх.бум.Птр.			17	17										+
2900	Ант.Вкл., Вкл.Ант.			1576	1694										+
2901	Арх.бум.Петра, II, Арх.бум.Птр.			17	17										+
2902	АЮБ III			15	17										+
2903	АХУ I, А.Хол. и Уст.			1500	1699										+
2904	АМГ I			1571	1634										+
2905	АИ 12, ДАИ XII			1684	1699										+
2906	АИ V			1676	1700										+
2907	А.Моск.печ.дв., Моск.печ.дв.			1649	1649										+
2908	Ант.Вкл., Вкл.Ант.			1576	1694										+
2909	А.подмоск., Пмск.			17	17										+
2910	АЮБ II			13	17										+
2911	Гр.Крут.еп.			1662	1713										+
2912	АМГ I			1571	1634										+
2913	АИ I			1334	1598										+
2914	Баг.Бгр., Баг.Мат., Баг.М.			1600	1693					+					+
2915	АИ II			1598	1613										+
2916	АИ III			1613	1645										+
2917	АИ V			1676	1700										+
2918	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
2919	А.феод.землевл.I, АФЗХ			16	16										+
2920	Ант.Вкл., Вкл.Ант.			1576	1694										+
2921	Арх.Гамеля, Собр.Гамеля			15											+
2922	Англ.д., Пам.дипл.снош.М.Г. с Англиею, II			18	8										+
2923	В.чел.Ник.Пустосв.			1658	1665										+
2924	АИ II			1598	1613										+
2925	АМГ I			1571	1634										+
2926	АСВР II, АСЭИ II			14	16										+
2927	А.Уст.II, Акт.Уст., Уст.Вкл., Уст.Разд.			1510	1746										+
2928	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
2929	АЮ, А.юр.			1425	1705										+
2930	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
2931	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
2932	Авв.Чел., Ав.Чел.			1663	1669										+
2933	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
2934	А.Кадаш.сл., Акты Кадаш.сл., Пол.ман.			1613	1698										+
2935	А.Кадаш.сл., Акты Кадаш.сл., Пол.ман.			1613	1698										+
2936	Гр.Башк.			17	8										+
2937	АИ V			1676	1700										+
2938	АМГ I			1571	1634										+
2939	А.Кадаш.сл., Акты Кадаш.сл., Пол.ман.			1613	1698										+
2940	АЮБ II			13	17										+
2941	Арх.бум.Петра, II, Арх.бум.Птр.			17	17										+
2942	АМГ II			1635	1659										+
2943	Б., Бояр.кн.			1556	1556										+
2944	АМГ I			1571	1634										+
2945	А.феод.землевл.III, АФЗХ			1521	1622										+
2946	АМГ I			1571	1634										+
2947	АИ 12, ДАИ XII			1684	1699										+
2948	АХУ II, Акт.X.У., А.Хол. и Уст.			1500	1706										+
2949	АЮБ I			13	17										+
2950	Арх.бум.Петра, II, Арх.бум.Птр.			17	17										+
2951	АСВР III, АСЭИ III			14	16										+
2952	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
2953	Ворон.а.			1599	1705										+
2954	Гр.Кольск.			1556	1748										+
2955	АИ I			1334	1598										+
2956	Арз.а.			1578	1618										+
2957	Гр.Крут.еп.			1662	1713										+
2958	АЮБ II			13	17										+
2959	Ворон.меж.кн., Врн.М.			1629	1629										+
2960	АЮБ II			13	17										+
2961	Баг.Бгр., Баг.Мат., Баг.М.			1600	1693					+					+
2962	АИ V			1676	1700										+
2963	АЮ, А.юр.			1425	1705										+
2964	АЮ, А.юр.			1425	1705										+
2965	АСВР III, АСЭИ III			14	16										+
2966	АИ I			1334	1598										+
2967	АИ V			1676	1700										+
2968	АСВР II, АСЭИ II			14	16										+
2969	АЮБ III			15	17										+
2970	АМГ II			1635	1659										+
2971	А.Кадаш.сл., Акты Кадаш.сл., Пол.ман.			1613	1698										+
2972	АРГ			1505	1526										+
2973	АСВР III, АСЭИ III			14	16										+
2974	Арх.Он., Арх.Онеж.Кр.м-ря, А.О.			1195	1195										+
2975	Гр.Арханг.еп., Мат.Арханг.еп., Пчнг.ч.			1636	1751										+
2976	АЮБ I			13	17										+
2977	АРГ			1505	1526										+
2978	А.Сим.м.			1506	1613										+
2979	АИ IV			1645	1676										+
2980	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
2981	АИ V			1676	1700										+
2982	АИ IV			1645	1676										+
2983	АИ 12, ДАИ XII			1684	1699										+
2984	А.феод.землевл.I, АФЗХ			16	16										+
2985	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
2986	АХУ II, Акт.X.У., А.Хол. и Уст.			1500	1706										+
2987	Гр.Дв.I, Грам.Двин.у.(СГКЭ I)			1649	1649										+
2988	Гр.Кольск.			1556	1748										+
2989	А.гражд.распр.I, А.гр.распр.Фед.-Чех., А.гр.распр.(Ф.-Ч.)			1432	1630										+
2990	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
2991	Баг.Бгр., Баг.Мат., Баг.М.			1600	1693					+					+
2992	А.гражд.распр.II, А.гр.распр.Фед.-Чех., А.гр.распр.(Ф.-Ч.)			1630	1699										+
2993	АИ 12, ДАИ XII			1684	1699										+
2994	АИ II			1598	1613										+
2995	Гр.Дв.II			1649	1748										+
2996	АЮБ II			13	17										+
2997	А.Моск.печ.дв., Моск.печ.дв.			1649	1649										+
2998	А.хоз.Мор.I			1646	1652										+
2999	Баг.Бгр., Баг.Мат., Баг.М.			1600	1693					+					+
3000	АЮБ II			13	17										+
3001	АЮБ I			13	17										+
3002	АСВР I, АСЭИ I			14	16										+
3003	АИ IV			1645	1676										+
3004	АИ II			1598	1613										+
3005	АСВР II, АСЭИ II			14	16										+
3006	АЮБ II			13	17										+
3007	Б., Бояр.кн.			1556	1556										+
3008	Арх.бум.Петра, II, Арх.бум.Птр.			17	17										+
3009	Б., Бояр.кн.			1556	1556										+
3010	АХУ II, Акт.X.У., А.Хол. и Уст.			1500	1706										+
3011	АСВР II, АСЭИ II			14	16										+
3012	АЮ, А.юр.			1425	1705										+
3013	АХУ III, А.Хол. и Уст.			1621	1680										+
3014	Белокур., Блкр.			1679	1691										+
3015	АХУ I, А.Хол. и Уст.			1500	1699										+
3016	Баг.Бгр., Баг.Мат., Баг.М.			1600	1693					+					+
3017	АИ 12, ДАИ XII			1684	1699										+
3018	АСВР III, АСЭИ III			14	16										+
3019	Англ.д., Пам.дипл.снош.М.Г. с Англиею, II			18	8										+
3020	Баг.Бгр., Баг.Мат., Баг.М.			1600	1693					+					+
3021	АСВР III, АСЭИ III			14	16										+
3022	А.Сим.м.			1506	1613										+
3023	АИ IV			1645	1676										+
3024	Ворон.а.			1599	1705										+
3025	Англ.д., Пам.дипл.снош.М.Г. с Англиею, II			18	8										+
3026	Англ.д., Пам.дипл.снош.М.Г. с Англиею, II			18	8										+
3027	АСВР I, АСЭИ I			14	16										+
3028	АЮБ I			13	17										+
3029	Влад.сб., Гр.1506,  К.З.Двор., Ал.П., Меж.вып., Мур.П., Отп.Сузд., Пам.дух.грам., Пам.Скоп., Пам.Суз., Прих.-р.Сузд., Подр.зап., Росп.Покр., Росп.Сузд., Чел.1631, Чел.кр., Допр.			1431	1729										+
3030	Влад.сб., Гр.1506,  К.З.Двор., Ал.П., Меж.вып., Мур.П., Отп.Сузд., Пам.дух.грам., Пам.Скоп., Пам.Суз., Прих.-р.Сузд., Подр.зап., Росп.Покр., Росп.Сузд., Чел.1631, Чел.кр., Допр.			1431	1729										+
3031	А.Сим.м.			1506	1613										+
3032	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
3033	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
3034	АИ IV			1645	1676										+
3035	АРГ			1505	1526										+
3036	АСВР I, АСЭИ I			14	16										+
3037	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
3038	Арх.бум.Петра, II, Арх.бум.Птр.			17	17										+
3039	АЮБ III			15	17										+
3040	АСВР III, АСЭИ III			14	16										+
3041	А.закл., Закл.			1602	1643										+
3042	АЮБ II			13	17										+
3043	Баг.Бгр., Баг.Мат., Баг.М.			1600	1693					+					+
3044	АИ V			1676	1700										+
3045	АМГ I			1571	1634										+
3046	АХУ III, А.Хол. и Уст.			1621	1680										+
3047	АИ III			1613	1645										+
3048	АИ I			1334	1598										+
3049	Белокур., Блкр.			1679	1691										+
3050	А.Кадаш.сл., Акты Кадаш.сл., Пол.ман.			1613	1698										+
3051	АИ I			1334	1598										+
3052	Арх.Курак.I, А.К. Арх.К.			1676	1727										+
3053	Белокур.I			1624	1712										+
3054	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
3055	АМГ I			1571	1634										+
3056	АХУ II, Акт.X.У., А.Хол. и Уст.			1500	1706										+
3057	Англ.д., Пам.дипл.снош.М.Г. с Англиею, II			18	8										+
3058	АЮ, А.юр.			1425	1705										+
3059	АХУ I, А.Хол. и Уст.			1500	1699										+
3060	АХУ II, Акт.X.У., А.Хол. и Уст.			1500	1706										+
3061	АХУ I, А.Хол. и Уст.			1500	1699										+
3062	Вкл.кн.Моск.Ново-спасск.мон., Вкл.Новоспасск.			17	17										+
3063	Гр.Важ.			1451	1732										+
3064	АИ 12, ДАИ XII			1684	1699										+
3065	АИ 12, ДАИ XII			1684	1699										+
3066	Гр.Крут.еп.			1662	1713										+
3067	Гр.Крут.еп.			1662	1713										+
3068	Англ.д., Пам.дипл.снош.М.Г. с Англиею, II			18	8										+
3069	АЮБ II			13	17										+
3070	АХУ II, Акт.X.У., А.Хол. и Уст.			1500	1706										+
3071	АХУ II, Акт.X.У., А.Хол. и Уст.			1500	1706										+
3072	Арх.Стр.II			1598	1645										+
3073	АХУ I, А.Хол. и Уст.			1500	1699										+
3074	АИ IV			1645	1676										+
3075	Гр.Арханг.еп., Мат.Арханг.еп., Пчнг.ч.			1636	1751										+
3076	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
3077	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
3078	АХУ II, Акт.X.У., А.Хол. и Уст.			1500	1706										+
3079	Б., Бояр.кн.			1556	1556										+
3080	АЮБ II			13	17										+
3081	АЮБ I			13	17										+
3082	АСВР III, АСЭИ III			14	16										+
3083	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
3084	АХУ I, А.Хол. и Уст.			1500	1699										+
3085	Гр.Крут.еп.			1662	1713										+
3086	АЮБ II			13	17										+
3087	Гр.Важ.			1451	1732										+
3088	АСВР III, АСЭИ III			14	16										+
3089	А.Юш.			1257	1613										+
3090	АЮБ III			15	17										+
3091	АХУ I, А.Хол. и Уст.			1500	1699										+
3092	АЮБ II			13	17										+
3093	АЮБ III			15	17										+
3094	АЮБ II			13	17										+
3095	АСВР I, АСЭИ I			14	16										+
3096	А.тяг.I, Акты тяг., Дьяк.Акты тяг.			15	17										+
3097	АСВР II, АСЭИ II			14	16										+
3098	АЮБ II			13	17										+
3099	А.Уст.II, Акт.Уст., Уст.Вкл., Уст.Разд.			1510	1746										+
3100	А.хоз.Мор.I			1646	1652										+
3101	А.гражд.распр.I, А.гр.распр.Фед.-Чех., А.гр.распр.(Ф.-Ч.)			1432	1630										+
3102	А.тяг.II, Акты тяг., Дьяк.Акты тяг.			16	17										+
3103	АМГ I			1571	1634										+
3104	АЮБ I			13	17										+
3105	Ант.Вкл., Вкл.Ант.			1576	1694										+
3106	АЮБ II			13	17										+
3107	АЮБ II			13	17										+
3108	АИ I			1334	1598										+
3109	АИ I			1334	1598										+
3110	АХУ II, Акт.X.У., А.Хол. и Уст.			1500	1706										+
3111	АХУ II, Акт.X.У., А.Хол. и Уст.			1500	1706										+
3112	Б., Бояр.кн.			1556	1556										+
3113	АХУ III, А.Хол. и Уст.			1621	1680										+
3114	Ант.Вкл., Вкл.Ант.			1576	1694										+
3115	АХУ II, Акт.X.У., А.Хол. и Уст.			1500	1706										+
3116	АХУ II, Акт.X.У., А.Хол. и Уст.			1500	1706										+
3117	АЮБ I			13	17										+
3118	А.феод.землевл.III, АФЗХ			1521	1622										+
3119	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
3120	Гр.Крут.еп.			1662	1713										+
3121	АИ 12, ДАИ XII			1684	1699										+
3122	Баг.Бгр., Баг.Мат., Баг.М.			1600	1693					+					+
3123	Ворон.а.			1599	1705										+
3124	АЮБ III			15	17										+
3125	АЮБ I			13	17										+
3126	АЮБ II			13	17										+
3127	А.Сим.м.			1506	1613										+
3128	Вкл.Нижегор.			1641	1740										+
3129	Арх.бум.Петра, II, Арх.бум.Птр.			17	17										+
3130	Вкл.Серп., Серп.мон.			1577	1764										+
3131	Ант.Вкл., Вкл.Ант.			1576	1694										+
3132	А.гражд.распр.II, А.гр.распр.Фед.-Чех., А.гр.распр.(Ф.-Ч.)			1630	1699										+
3133	Баг.Бгр., Баг.Мат., Баг.М.			1600	1693					+					+
3134	Арх.бум.Петра, II, Арх.бум.Птр.			17	17										+
3135	АЮБ II			13	17										+
3136	Гр.Важ.			1451	1732										+
3137	АХУ II, Акт.X.У., А.Хол. и Уст.			1500	1706										+
3138	Ант.Вкл., Вкл.Ант.			1576	1694										+
3139	АИ IV			1645	1676										+
3140	Влад.сб., Гр.1506,  К.З.Двор., Ал.П., Меж.вып., Мур.П., Отп.Сузд., Пам.дух.грам., Пам.Скоп., Пам.Суз., Прих.-р.Сузд., Подр.зап., Росп.Покр., Росп.Сузд., Чел.1631, Чел.кр., Допр.			1431	1729										+
3141	Арх.бум.Петра, II, Арх.бум.Птр.			17	17										+
3142	АЮ, А.юр.			1425	1705										+
3143	АИ 12, ДАИ XII			1684	1699										+
3144	Гр.Важ.			1451	1732										+
3145	АХУ II, Акт.X.У., А.Хол. и Уст.			1500	1706										+
3146	АИ I			1334	1598										+
3147	Вкл.Серп., Серп.мон.			1577	1764										+
3148	Вкл.Нижегор.			1641	1740										+
3149	АИ IV			1645	1676										+
3150	АИ IV			1645	1676										+
3151	Вкл.Нижегор.			1641	1740										+
3152	АИ IV			1645	1676										+
3153	Англ.д., Пам.дипл.снош.М.Г. с Англиею, II			18	8										+
3154	АЮБ III			15	17										+
3155	АИ IV			1645	1676										+
3156	Арх.бум.Петра, II, Арх.бум.Птр.			17	17										+
3157	Арх.бум.Петра, II, Арх.бум.Птр.			17	17										+
3158	Арх.бум.Петра, II, Арх.бум.Птр.			17	17										+
3159	АИ II			1598	1613										+
3160	АХУ III, А.Хол. и Уст.			1621	1680										+
3161	АИ 12, ДАИ XII			1684	1699										+
3162	АИ IV			1645	1676										+
3163	Ворон.а.			1599	1705										+
3164	АМГ I			1571	1634										+
3165	АМГ II			1635	1659										+
3166	АИ I			1334	1598										+
3167	А.закл., Закл.			1602	1643										+
3168	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
3169	Ант.Вкл., Вкл.Ант.			1576	1694										+
3170	Гр.Кольск.			1556	1748										+
3171	Белокур.I			1624	1712										+
3172	АИ IV			1645	1676										+
3173	АМГ I			1571	1634										+
3174	Арх.бум.Петра, II, Арх.бум.Птр.			17	17										+
3175	А.Сим.м.			1506	1613										+
3176	АИ IV			1645	1676										+
3177	АИ I			1334	1598										+
3178	Арх.бум.Петра, II, Арх.бум.Птр.			17	17										+
3179	А.Сим.м.			1506	1613										+
3180	Ворон.а.			1599	1705										+
3181	АИ III			1613	1645										+
3182	АМГ II			1635	1659										+
3183	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
3184	АСВР I, АСЭИ I			14	16										+
3185	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
3186	АСВР I, АСЭИ I			14	16										+
3187	АЮБ I			13	17										+
3188	АИ II			1598	1613										+
3189	АЮБ I			13	17										+
3190	АЮБ III			15	17										+
3191	Белокур., Блкр.			1679	1691										+
3192	АХУ III, А.Хол. и Уст.			1621	1680										+
3193	Авв.Чел., Ав.Чел.			1663	1669										+
3194	Б., Бояр.кн.			1556	1556										+
3195	Арх.бум.Петра, II, Арх.бум.Птр.			17	17										+
3196	Гр.Важ.			1451	1732										+
3197	АИ II			1598	1613										+
3198	Баг.Бгр., Баг.Мат., Баг.М.			1600	1693					+					+
3199	АМГ I			1571	1634										+
3200	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
3201	АИ IV			1645	1676										+
3202	АХУ III, А.Хол. и Уст.			1621	1680										+
3203	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
3204	АХУ II, Акт.X.У., А.Хол. и Уст.			1500	1706										+
3205	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
3206	АИ IV			1645	1676										+
3207	АИ V			1676	1700										+
3208	АМГ I			1571	1634										+
3209	АЮБ III			15	17										+
3210	АЮБ III			15	17										+
3211	АХУ III, А.Хол. и Уст.			1621	1680										+
3212	АМГ III			1660	1664										+
3213	АМГ I			1571	1634										+
3214	АИ II			1598	1613										+
3215	АИ IV			1645	1676										+
3216	А.Солов.м.			15	16										+
3217	АЮ, А.юр.			1425	1705										+
3218	Англ.д., Пам.дипл.снош.М.Г. с Англиею, II			18	8										+
3219	АХУ I, А.Хол. и Уст.			1500	1699										+
3220	АСВР II, АСЭИ II			14	16										+
3221	АМГ II			1635	1659										+
3222	АЮБ II			13	17										+
3223	АЮБ II			13	17										+
3224	АМГ III			1660	1664										+
3225	АЮБ II			13	17										+
3226	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
3227	Гр.Кольск.			1556	1748										+
3228	Гр.Важ.			1451	1732										+
3229	АЮБ II			13	17										+
3230	Гр.Крут.еп.			1662	1713										+
3231	АЮБ II			13	17										+
3232	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
3233	АЮБ I			13	17										+
3234	АЮБ II			13	17										+
3235	АХУ II, Акт.X.У., А.Хол. и Уст.			1500	1706										+
3236	АХУ I, А.Хол. и Уст.			1500	1699										+
3237	АСВР III, АСЭИ III			14	16										+
3238	АХУ I, А.Хол. и Уст.			1500	1699										+
3239	АСВР III, АСЭИ III			14	16										+
3240	АИ 12, ДАИ XII			1684	1699										+
3241	АСВР III, АСЭИ III			14	16										+
3242	А.феод.землевл.I, АФЗХ			16	16										+
3243	АХУ III, А.Хол. и Уст.			1621	1680										+
3244	Ворон.Петр.а., Вор.Петр.а.			1696	1722										+
3245	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
3246	Арх.бум.Петра, II, Арх.бум.Птр.			17	17										+
3247	А.сб.Лих., Лих.сб.ак.			15	15										+
3248	ААЭ I, ААЭ II, ААЭ III, ААЭ IV			1294	1700										+
